session_file,visit_index,segment_id,entered_at,exited_at,point_count,mean_speed_mps,mean_match_distance_m,elevation_m,duration_s,learning_row_source,anchor_canonical_id,anchor_individual_count,time,temperature_c,humidity_pct,dew_point_c,precip_mm,weather_code,surface_pressure,cloud_cover,timestamp_x,rain_1h_mm,rain_3h_mm,rain_6h_mm,rain_12h_mm,rain_24h_mm,rain_48h_mm,hours_since_rain,habu_capture,habu_individuals,segment_x_m,segment_y_m,bio_ネズミ_5m,bio_ネズミ_5m_nearest_m,bio_ネズミ_5m_50m_count,bio_ネズミ_5m_100m_count,bio_ネズミ_5m_250m_count,bio_ネズミ_5m_500m_count,bio_ネズミ_10m,bio_ネズミ_10m_nearest_m,bio_ネズミ_10m_50m_count,bio_ネズミ_10m_100m_count,bio_ネズミ_10m_250m_count,bio_ネズミ_10m_500m_count,bio_ネズミ_15m,bio_ネズミ_15m_nearest_m,bio_ネズミ_15m_50m_count,bio_ネズミ_15m_100m_count,bio_ネズミ_15m_250m_count,bio_ネズミ_15m_500m_count,bio_ネズミ_30m,bio_ネズミ_30m_nearest_m,bio_ネズミ_30m_50m_count,bio_ネズミ_30m_100m_count,bio_ネズミ_30m_250m_count,bio_ネズミ_30m_500m_count,bio_オットンガエル_5m,bio_オットンガエル_5m_nearest_m,bio_オットンガエル_5m_50m_count,bio_オットンガエル_5m_100m_count,bio_オットンガエル_5m_250m_count,bio_オットンガエル_5m_500m_count,bio_オットンガエル_10m,bio_オットンガエル_10m_nearest_m,bio_オットンガエル_10m_50m_count,bio_オットンガエル_10m_100m_count,bio_オットンガエル_10m_250m_count,bio_オットンガエル_10m_500m_count,bio_オットンガエル_15m,bio_オットンガエル_15m_nearest_m,bio_オットンガエル_15m_50m_count,bio_オットンガエル_15m_100m_count,bio_オットンガエル_15m_250m_count,bio_オットンガエル_15m_500m_count,bio_オットンガエル_30m,bio_オットンガエル_30m_nearest_m,bio_オットンガエル_30m_50m_count,bio_オットンガエル_30m_100m_count,bio_オットンガエル_30m_250m_count,bio_オットンガエル_30m_500m_count,bio_カエル_5m,bio_カエル_5m_nearest_m,bio_カエル_5m_50m_count,bio_カエル_5m_100m_count,bio_カエル_5m_250m_count,bio_カエル_5m_500m_count,bio_カエル_10m,bio_カエル_10m_nearest_m,bio_カエル_10m_50m_count,bio_カエル_10m_100m_count,bio_カエル_10m_250m_count,bio_カエル_10m_500m_count,bio_カエル_15m,bio_カエル_15m_nearest_m,bio_カエル_15m_50m_count,bio_カエル_15m_100m_count,bio_カエル_15m_250m_count,bio_カエル_15m_500m_count,bio_カエル_30m,bio_カエル_30m_nearest_m,bio_カエル_30m_50m_count,bio_カエル_30m_100m_count,bio_カエル_30m_250m_count,bio_カエル_30m_500m_count,bio_ヤマシギ_5m,bio_ヤマシギ_5m_nearest_m,bio_ヤマシギ_5m_50m_count,bio_ヤマシギ_5m_100m_count,bio_ヤマシギ_5m_250m_count,bio_ヤマシギ_5m_500m_count,bio_ヤマシギ_10m,bio_ヤマシギ_10m_nearest_m,bio_ヤマシギ_10m_50m_count,bio_ヤマシギ_10m_100m_count,bio_ヤマシギ_10m_250m_count,bio_ヤマシギ_10m_500m_count,bio_ヤマシギ_15m,bio_ヤマシギ_15m_nearest_m,bio_ヤマシギ_15m_50m_count,bio_ヤマシギ_15m_100m_count,bio_ヤマシギ_15m_250m_count,bio_ヤマシギ_15m_500m_count,bio_ヤマシギ_30m,bio_ヤマシギ_30m_nearest_m,bio_ヤマシギ_30m_50m_count,bio_ヤマシギ_30m_100m_count,bio_ヤマシギ_30m_250m_count,bio_ヤマシギ_30m_500m_count,bio_クロウサギ_5m,bio_クロウサギ_5m_nearest_m,bio_クロウサギ_5m_50m_count,bio_クロウサギ_5m_100m_count,bio_クロウサギ_5m_250m_count,bio_クロウサギ_5m_500m_count,bio_クロウサギ_10m,bio_クロウサギ_10m_nearest_m,bio_クロウサギ_10m_50m_count,bio_クロウサギ_10m_100m_count,bio_クロウサギ_10m_250m_count,bio_クロウサギ_10m_500m_count,bio_クロウサギ_15m,bio_クロウサギ_15m_nearest_m,bio_クロウサギ_15m_50m_count,bio_クロウサギ_15m_100m_count,bio_クロウサギ_15m_250m_count,bio_クロウサギ_15m_500m_count,bio_クロウサギ_30m,bio_クロウサギ_30m_nearest_m,bio_クロウサギ_30m_50m_count,bio_クロウサギ_30m_100m_count,bio_クロウサギ_30m_250m_count,bio_クロウサギ_30m_500m_count,highway,length_m,bearing_deg,curvature_deg,road_class_code,junction_distance_m,stream_distance_m,coast_distance_m,forest_distance_m,farmland_distance_m,residential_distance_m,hour,sin_hour,cos_hour,segment_prior_visits,moon_age_days,moon_phase_sin,moon_phase_cos,moon_illumination,fog_wmo_flag,temp_dewpoint_spread_c,fog_proxy_flag,temperature_change_3visits_c,timestamp_y,tide_height_cm,tide_change_1h_cm,tide_state_code,minutes_to_nearest_turning_tide,tide_source_available,tide_source
capture_anchor:123,-1,OSM_ro37_0_136,2026-06-22 21:34:00+09:00,2026-06-22 21:34:00+09:00,0,,0.21579225397661236,,0.0,capture_gps_anchor,123,1,2026-06-22T22:00,24.4,89.0,22.6,0.0,1.0,1006.6,38.0,2026-06-22 22:00:00+09:00,0.0,0.0,0.0,0.9,1.6,1.6,6.0,1,1,-12733.405209863924,-535691.81832016,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,10.00000000001926,161.69531688856569,0.0,10.0,765.4722350368359,645.8500218405931,208.1488672769309,659.1677359706514,3313.9965107182784,4042.065107241884,21.566666666666666,-0.5948227867513417,0.803856860617217,0,7.261393798888619,0.9996672262432995,0.0257960612308883,0.48710196938455586,0,1.7999999999999972,0,,2026-06-22 22:00:00+09:00,143.0,22.0,1.0,0.18,1,jma_O9_predicted
capture_anchor:125,-1,OSM_ro222_0_135,2026-06-23 01:25:00+09:00,2026-06-23 01:25:00+09:00,0,,2.592291329276879,,0.0,capture_gps_anchor,125,1,2026-06-23T01:00,24.3,96.0,23.6,0.0,3.0,1005.1,85.0,2026-06-23 01:00:00+09:00,0.0,0.0,0.0,0.30000000000000004,1.6,1.6,9.0,1,1,-19963.655537665818,-536836.9365752895,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,primary,9.999999999972564,31.494438798248268,0.0,3.0,116.28204825043348,1574.2107620919226,18.285546809860545,2182.670078104328,4805.367561625483,7339.783070350282,1.4166666666666667,0.36243803828370164,0.9320078692827986,0,7.421810465556135,0.999965283052304,-0.008332628044344504,0.5041663140221723,0,0.6999999999999993,1,,2026-06-23 01:00:00+09:00,179.0,3.0,1.0,0.06,1,jma_O9_predicted
capture_anchor:126,-1,OSM_ro877_0_12,2026-06-23 01:39:00+09:00,2026-06-23 01:39:00+09:00,0,,1.791540478614234,,0.0,capture_gps_anchor,126,1,2026-06-23T02:00,24.6,98.0,24.2,0.0,2.0,1004.8,74.0,2026-06-23 02:00:00+09:00,0.0,0.0,0.0,0.2,1.6,1.6,10.0,1,1,-19743.946941166207,-535560.8791188037,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,service,9.999999999960325,136.01366548017302,17.51864298476289,6.0,200.4470347139682,1280.9035174191902,147.36382249529936,2689.6314111377988,5221.685318003229,7749.083466717021,1.65,0.4186597375374281,0.9081431738250813,0,7.431532687777306,0.9999459068714558,-0.010401121623259445,0.5052005608116297,0,0.40000000000000213,1,,2026-06-23 02:00:00+09:00,172.0,-7.0,-1.0,0.0,1,jma_O9_predicted
capture_anchor:127,-1,OSM_ro445_0_6,2026-06-23 01:56:00+09:00,2026-06-23 01:56:00+09:00,0,,4.25140079835697,,0.0,capture_gps_anchor,127,1,2026-06-23T02:00,24.6,98.0,24.2,0.0,2.0,1004.8,74.0,2026-06-23 02:00:00+09:00,0.0,0.0,0.0,0.2,1.6,1.6,10.0,1,1,-20251.764866936708,-534323.3175375665,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,primary,9.999999999966494,340.763378412139,21.325058805360015,3.0,1139.4256662741216,37.68796262164555,2.7717352679729554,2688.052264039263,4165.665909685842,8879.421333777875,1.9333333333333333,0.48480962024633695,0.8746197071393959,0,7.4433382433331445,0.9999166262819171,-0.012912803142182704,0.5064564015710914,0,0.40000000000000213,1,,2026-06-23 02:00:00+09:00,172.0,-7.0,-1.0,0.0,1,jma_O9_predicted
capture_anchor:129,-1,OSM_ro136_0_284,2026-06-23 22:12:00+09:00,2026-06-23 22:12:00+09:00,0,,5.349170473427938,,0.0,capture_gps_anchor,129,1,2026-06-23T22:00,26.5,93.0,25.3,0.1,51.0,1006.6,73.0,2026-06-23 22:00:00+09:00,0.1,0.09999999999999268,0.20000000000000356,1.1,2.0,3.6,0.0,1,1,-14983.71035866292,-538837.5320696282,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,secondary,9.999999999953141,190.62500213386997,0.0,5.0,80.5986275540356,185.62183931194062,193.55555950012896,1864.577209980072,407.9658155749801,1980.5386351968764,22.2,-0.45399049973954697,0.8910065241883678,0,8.287782687778034,0.9815128465772286,-0.19139626956622136,0.5956981347831107,0,1.1999999999999993,0,,2026-06-23 22:00:00+09:00,131.0,16.0,1.0,0.12,1,jma_O9_predicted
capture_anchor:130,-1,OSM_ro136_0_265,2026-06-23 22:17:00+09:00,2026-06-23 22:17:00+09:00,0,,1.8005235366417438,,0.0,capture_gps_anchor,130,1,2026-06-23T22:00,26.5,93.0,25.3,0.1,51.0,1006.6,73.0,2026-06-23 22:00:00+09:00,0.1,0.09999999999999268,0.20000000000000356,1.1,2.0,3.6,0.0,1,1,-14850.128219220338,-538733.5603247071,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,secondary,10.000000000055355,194.16090817829703,7.946762646167969,5.0,204.0309346199887,323.5548626010509,362.817980732519,1858.0175730460244,461.7535693344489,1916.8954880374347,22.283333333333335,-0.4344452574044169,0.900698239322588,0,8.29125491000066,0.9813711789533858,-0.19212133957382704,0.5960606697869135,0,1.1999999999999993,0,,2026-06-23 22:00:00+09:00,131.0,16.0,1.0,0.12,1,jma_O9_predicted
capture_anchor:131,-1,OSM_ro364_0_3,2026-06-23 23:25:00+09:00,2026-06-23 23:25:00+09:00,0,,3.644849627495046,,0.0,capture_gps_anchor,131,1,2026-06-23T23:00,26.7,93.0,25.4,0.2,51.0,1006.7,88.0,2026-06-23 23:00:00+09:00,0.2,0.2999999999999927,0.4000000000000036,1.3,2.2,3.8,0.0,1,1,-11553.26937677899,-535871.3685293205,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,10.000000000005,114.93131414517308,0.0,10.0,26.95494456556245,230.7876936674488,27.711035293729154,4.798288174986578,3635.681017094575,4139.590188102353,23.416666666666668,-0.1521233861899172,0.9883615104677607,0,8.338477132222195,0.9793913547694466,-0.20197171634381889,0.6009858581719094,0,1.3000000000000007,0,,2026-06-23 23:00:00+09:00,150.0,19.0,1.0,0.18,1,jma_O9_predicted
capture_anchor:132,-1,OSM_ro48_0_39,2026-06-24 01:11:00+09:00,2026-06-24 01:11:00+09:00,0,,0.9554229158212988,,0.0,capture_gps_anchor,132,1,2026-06-24T01:00,26.5,94.0,25.5,0.2,51.0,1005.9,45.0,2026-06-24 01:00:00+09:00,0.2,0.6000000000000001,0.7000000000000036,1.6,2.6,4.2,0.0,1,1,-10899.470988924922,-532560.9892222063,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,10.000000000030814,231.84712369791475,0.0,10.0,813.1366775022585,65.60791872928975,1480.8180463245906,3376.322979295494,6876.422478629099,7483.0962055626915,1.1833333333333333,0.30486429902801077,0.9523957996432784,0,8.412088243333145,0.9761080533390021,-0.21728568339111504,0.6086428416955575,0,1.0,0,,2026-06-24 01:00:00+09:00,176.0,10.0,1.0,0.12,1,jma_O9_predicted
capture_anchor:133,-1,OSM_ro480_0_94,2026-06-24 02:06:00+09:00,2026-06-24 02:06:00+09:00,0,,3.0353773971020814,,0.0,capture_gps_anchor,133,1,2026-06-24T02:00,26.1,96.0,25.4,0.2,51.0,1005.5,100.0,2026-06-24 02:00:00+09:00,0.2,0.6000000000000001,0.9000000000000037,1.6,2.8,4.4,0.0,1,1,-14137.263732875695,-538114.8097180563,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,9.999999999945038,230.06700070144709,0.0,10.0,451.97232052699957,384.83794081073785,469.16905697968,2113.2276557562536,971.4778330892094,1866.7184458400968,2.1,0.5224985647159488,0.8526401643540922,0,8.450282687778397,0.9743100511227968,-0.22521084405750325,0.6126054220287516,0,0.7000000000000028,1,,2026-06-24 02:00:00+09:00,177.0,1.0,1.0,0.06,1,jma_O9_predicted
capture_anchor:135,-1,OSM_ro877_0_13,2026-06-25 02:13:00+09:00,2026-06-25 02:13:00+09:00,0,,1.934127553296949,,0.0,capture_gps_anchor,135,1,2026-06-25T02:00,26.6,93.0,25.3,0.0,3.0,1004.6,91.0,2026-06-25 02:00:00+09:00,0.0,0.0,0.4000000000000036,0.7000000000000001,3.2,6.000000000000001,4.0,1,1,-19737.952266294553,-535568.8113880728,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,service,10.000000000048306,145.41797336584034,0.0,6.0,205.68099979859517,1289.7037206311861,155.2007651852129,2691.6685442998582,5212.204332434834,7739.748036130362,2.216666666666667,0.5482932295199138,0.8362861558477596,0,9.455143798888983,0.9043413038106222,-0.42681003528748473,0.7134050176437423,0,1.3000000000000007,0,,2026-06-25 02:00:00+09:00,176.0,8.0,1.0,0.12,1,jma_O9_predicted
capture_anchor:136,-1,OSM_ro527_0_44,2026-06-25 03:49:00+09:00,2026-06-25 03:49:00+09:00,0,,12.187548049572712,,0.0,capture_gps_anchor,136,1,2026-06-25T04:00,27.0,86.0,24.5,0.0,0.0,1003.8,16.0,2026-06-25 04:00:00+09:00,0.0,0.0,0.0,0.4,2.8,6.000000000000001,6.0,1,1,-11951.750160119402,-533659.2058671,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,9.999999999983377,194.9092451479748,16.873167120115085,10.0,402.56511587895415,922.9191796427132,2231.337841020689,2135.8877758547646,5483.262357479256,6164.532071521253,3.8166666666666664,0.8410390129643924,0.540974471367994,0,9.52181046555468,0.8981964091383448,-0.43959437054059647,0.7197971852702982,0,2.5,0,,2026-06-25 04:00:00+09:00,165.0,-11.0,-1.0,0.0,1,jma_O9_predicted
capture_anchor:137,-1,OSM_ro137_0_33,2026-06-25 04:02:00+09:00,2026-06-25 04:02:00+09:00,0,,0.38281304195079996,,0.0,capture_gps_anchor,137,1,2026-06-25T04:00,27.0,86.0,24.5,0.0,0.0,1003.8,16.0,2026-06-25 04:00:00+09:00,0.0,0.0,0.0,0.4,2.8,6.000000000000001,6.0,1,1,-10361.13205063542,-532519.7909651434,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,10.000000000037957,333.3948471254148,0.0,10.0,307.9119618254955,50.43148247055995,1015.2877212604046,3561.849261766185,7139.245898840948,7695.674385826273,4.033333333333333,0.8703556959398996,0.49242356010346733,0,9.53083824333278,0.8973503672129605,-0.4413188399136898,0.7206594199568449,0,2.5,0,,2026-06-25 04:00:00+09:00,165.0,-11.0,-1.0,0.0,1,jma_O9_predicted
capture_anchor:138,-1,OSM_ro221_0_25,2026-06-28 20:52:00+09:00,2026-06-28 20:52:00+09:00,0,,1.6573812867872226,,0.0,capture_gps_anchor,138,1,2026-06-28T21:00,24.9,97.0,24.5,0.1,51.0,1009.4,98.0,2026-06-28 21:00:00+09:00,0.1,0.30000000000000004,2.7000000000000037,4.6,9.0,11.1,0.0,1,1,-14230.52098920385,-537234.7151951833,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,9.999999999966512,57.17368209867453,10.327641232682765,10.0,228.779070166108,1177.3463683008117,43.357366523639946,2487.943950048939,1434.1714858869318,2700.641534981308,20.866666666666667,-0.7313537016191703,0.6819983600624986,0,13.232227132221468,0.32043506433183305,-0.9472704838358756,0.9736352419179378,0,0.3999999999999986,1,,2026-06-28 21:00:00+09:00,157.0,-19.0,-1.0,0.06,1,jma_O9_predicted
capture_anchor:139,-1,OSM_ro137_0_62,2026-06-28 23:20:00+09:00,2026-06-28 23:20:00+09:00,0,,2.5209731599020984,,0.0,capture_gps_anchor,139,1,2026-06-28T23:00,24.8,98.0,24.4,0.1,51.0,1010.3,100.0,2026-06-28 23:00:00+09:00,0.1,0.19999999999999224,1.1000000000000036,4.2,8.1,11.0,0.0,1,1,-10593.396140042823,-532395.8686367257,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,unclassified,10.000000000049262,0.050986490357161074,0.0,10.0,571.0988217853146,26.06006812472205,1278.3255439073596,3610.147083750018,7150.603484398004,7734.035817616579,23.333333333333332,-0.1736481776669304,0.984807753012208,0,13.335004909999569,0.299645289704872,-0.9540506801830201,0.9770253400915101,0,0.40000000000000213,1,,2026-06-28 23:00:00+09:00,121.0,-16.0,-1.0,0.12,1,jma_O9_predicted
capture_anchor:140,-1,OSM_ro877_0_9,2026-06-29 00:29:00+09:00,2026-06-29 00:29:00+09:00,0,,1.4993196629236993,,0.0,capture_gps_anchor,140,1,2026-06-29T00:00,24.9,98.0,24.5,0.4,51.0,1010.0,100.0,2026-06-29 00:00:00+09:00,0.4,0.49999999999999223,0.8000000000000038,4.2,8.5,11.399999999999999,0.0,1,1,-19768.472894933235,-535544.1507586576,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,service,9.999999999979604,106.6673603805437,27.177486999529663,6.0,196.46438544685438,1260.6381093104017,119.64999005691382,2674.7565656847396,5251.367482832626,7778.761157788424,0.48333333333333334,0.12619896913582973,0.992004949679715,0,13.382921576665993,0.28990317913221136,-0.9570559788899691,0.9785279894449845,0,0.3999999999999986,1,,2026-06-29 00:00:00+09:00,115.0,-6.0,-1.0,0.06,1,jma_O9_predicted
capture_anchor:141,-1,OSM_ro877_0_16,2026-06-29 00:35:00+09:00,2026-06-29 00:35:00+09:00,0,,3.2370940484162176,,0.0,capture_gps_anchor,141,1,2026-06-29T01:00,25.2,98.0,24.9,0.3,51.0,1009.6,100.0,2026-06-29 01:00:00+09:00,0.3,0.7999999999999923,1.0000000000000038,4.2,8.8,11.6,0.0,1,1,-19721.48055255179,-535593.8802663687,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,service,9.999999999989303,148.37629229134632,5.268894533699722,6.0,224.90506568785202,1317.1917696163966,177.98331190674796,2696.0866502494346,5184.2721054665,7712.336380719148,0.5833333333333334,0.15212338618991672,0.9883615104677607,0,13.387088243333508,0.28905460045373876,-0.957312612450358,0.978656306225179,0,0.3000000000000007,1,,2026-06-29 01:00:00+09:00,121.0,6.0,1.0,0.0,1,jma_O9_predicted
capture_anchor:142,-1,OSM_ro780_0_28,2026-06-29 00:55:00+09:00,2026-06-29 00:55:00+09:00,0,,2.7330903401907207,,0.0,capture_gps_anchor,142,1,2026-06-29T01:00,25.2,98.0,24.9,0.3,51.0,1009.6,100.0,2026-06-29 01:00:00+09:00,0.3,0.7999999999999923,1.0000000000000038,4.2,8.8,11.6,0.0,1,1,-20182.894839822977,-534452.2698987559,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,primary,10.000000000077463,348.37271345374484,13.30794607722197,3.0,1057.250936544081,122.09165519216629,6.646012052421019,2688.8334516062973,4291.875885045037,8746.226540700418,0.9166666666666666,0.23768589232617307,0.9713420698132614,0,13.400977132222195,0.28622436785211386,-0.9581626225477895,0.9790813112738947,0,0.3000000000000007,1,,2026-06-29 01:00:00+09:00,121.0,6.0,1.0,0.0,1,jma_O9_predicted
capture_anchor:143,-1,OSM_ro445_0_55,2026-06-29 00:59:00+09:00,2026-06-29 00:59:00+09:00,0,,2.934700765305358,,0.0,capture_gps_anchor,143,1,2026-06-29T01:00,25.2,98.0,24.9,0.3,51.0,1009.6,100.0,2026-06-29 01:00:00+09:00,0.3,0.7999999999999923,1.0000000000000038,4.2,8.8,11.6,0.0,1,1,-20496.521864929782,-533949.2056565734,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,primary,9.999999999969711,326.33409869952175,0.0,3.0,713.622025357018,476.8585482660093,129.92913215827676,2695.30479856127,3812.5513148263053,9303.125357047937,0.9833333333333333,0.25460194820552756,0.9670459389139432,0,13.403754909999932,0.28565802059795853,-0.9583316207180353,0.9791658103590177,0,0.3000000000000007,1,,2026-06-29 01:00:00+09:00,121.0,6.0,1.0,0.0,1,jma_O9_predicted
