session_file,visit_index,segment_id,entered_at,exited_at,point_count,mean_speed_mps,mean_match_distance_m,elevation_m,duration_s,elevation_delta_m,slope_observed_deg,local_relief_proxy_m
2026-08-17.gpx,2215,OSM_ro129_0_343,2026-08-18 01:43:20.999000+09:00,2026-08-18 01:43:22.999000+09:00,3,5.764255948864865,3.000570856857706,41.652,2.0,-0.9780000000000015,-5.585763456294157,0.0
2026-08-17.gpx,2216,OSM_ro129_0_345,2026-08-18 01:43:23.999000+09:00,2026-08-18 01:43:26.999000+09:00,4,5.9628110300712915,4.645319189749628,40.6125,3.0,-1.0395000000000039,-5.93458194993217,0.0
2026-08-17.gpx,2217,OSM_ro129_0_347,2026-08-18 01:43:27.999000+09:00,2026-08-18 01:43:29.999000+09:00,3,7.088634398519111,6.362138933056344,39.456,2.0,-1.156499999999994,-6.596949840582814,0.0
2026-08-17.gpx,2218,OSM_ro129_0_349,2026-08-18 01:43:30.999000+09:00,2026-08-18 01:43:32.998000+09:00,3,6.903074347063643,6.936605092032255,38.752,1.999,-0.7040000000000006,-4.026978863715698,0.0
2026-08-17.gpx,2219,OSM_ro129_0_351,2026-08-18 01:43:33.998000+09:00,2026-08-18 01:43:35.998000+09:00,3,6.436685633672678,6.795825333765577,38.163,2.0,-0.5890000000000057,-3.370826977390454,0.0
2026-08-17.gpx,2220,OSM_ro129_0_353,2026-08-18 01:43:36.998000+09:00,2026-08-18 01:43:38.998000+09:00,3,6.310969144311566,4.977887239622799,36.517,2.0,-1.6459999999999937,-9.347072766413227,0.0
2026-08-17.gpx,2221,OSM_ro129_0_355,2026-08-18 01:43:39.998000+09:00,2026-08-18 01:43:41.998000+09:00,3,6.546895207483884,3.4320861072257163,34.864,2.0,-1.6530000000000058,-9.386117462924414,0.0
2026-08-17.gpx,2222,OSM_ro129_0_357,2026-08-18 01:43:42.998000+09:00,2026-08-18 01:43:44.998000+09:00,3,6.40366131295405,1.7900401370948058,33.615,2.0,-1.2489999999999952,-7.1193748488879445,0.0
2026-08-17.gpx,2223,OSM_ro129_0_358,2026-08-18 01:43:45.998000+09:00,2026-08-18 01:43:46.998000+09:00,2,6.366620188912945,4.546123637478647,32.962,1.0,-0.6529999999999987,-3.7361100572815853,0.0
2026-08-17.gpx,2224,OSM_ro129_0_360,2026-08-18 01:43:47.998000+09:00,2026-08-18 01:43:50+09:00,3,6.395240860407903,3.984973561178663,32.579,2.002,-0.38300000000000267,-2.193356303738686,0.0
2026-08-17.gpx,2225,OSM_ro129_0_362,2026-08-18 01:43:51+09:00,2026-08-18 01:43:53+09:00,3,6.316532524928923,3.3856114645630186,32.322,2.0,-0.2569999999999979,-1.4721774710545592,0.0
2026-08-17.gpx,2226,OSM_ro129_0_364,2026-08-18 01:43:54+09:00,2026-08-18 01:43:56+09:00,3,7.261666177099747,2.9037632420279267,31.846,2.0,-0.47600000000000264,-2.725222113853331,0.0
2026-08-17.gpx,2227,OSM_ro129_0_366,2026-08-18 01:43:57+09:00,2026-08-18 01:43:58+09:00,2,7.819667516764305,0.946130004902766,30.13,1.0,-1.716000000000001,-9.737120002705556,0.0
2026-08-17.gpx,2228,OSM_ro129_0_367,2026-08-18 01:43:59+09:00,2026-08-18 01:44:00+09:00,2,8.367378952981198,4.156013685462214,29.060499999999998,1.0,-1.0695000000000014,-6.104578851609791,0.0
2026-08-17.gpx,2229,OSM_ro129_0_369,2026-08-18 01:44:01+09:00,2026-08-18 01:44:02+09:00,2,8.977082294841185,3.3587785527565064,27.886,1.0,-1.1744999999999983,-6.698700052745198,0.0
2026-08-17.gpx,2230,OSM_ro129_0_371,2026-08-18 01:44:03+09:00,2026-08-18 01:44:04+09:00,2,8.787907313630674,2.581912790627314,27.1415,1.0,-0.7444999999999986,-4.257815635076588,0.0
2026-08-17.gpx,2231,OSM_ro129_0_373,2026-08-18 01:44:05+09:00,2026-08-18 01:44:07+09:00,3,8.379257125250852,4.144912137420678,26.224,2.0,-0.9175000000000004,-5.242210893231377,0.0
2026-08-17.gpx,2232,OSM_ro129_0_375,2026-08-18 01:44:07.999000+09:00,2026-08-18 01:44:08.999000+09:00,2,7.906053345442111,3.307500281531747,25.0865,1.0,-1.1374999999999993,-6.4895014903194985,0.0
2026-08-17.gpx,2233,OSM_ro129_0_377,2026-08-18 01:44:09.999000+09:00,2026-08-18 01:44:10.999000+09:00,2,8.210037664980764,1.7186712898087446,24.1205,1.0,-0.9660000000000011,-5.517652034560545,0.0
2026-08-17.gpx,2234,OSM_ro129_0_378,2026-08-18 01:44:11.999000+09:00,2026-08-18 01:44:12.999000+09:00,2,8.280367291077615,4.710870770730284,23.42,1.0,-0.7004999999999981,-4.007023750735703,0.0
2026-08-17.gpx,2235,OSM_ro129_0_380,2026-08-18 01:44:13.999000+09:00,2026-08-18 01:44:15.999000+09:00,3,7.025876883554852,4.402906038420439,22.323,2.0,-1.0970000000000013,-6.260314699640488,0.0
2026-08-17.gpx,2236,OSM_ro129_0_382,2026-08-18 01:44:16.999000+09:00,2026-08-18 01:44:17.999000+09:00,2,6.975964607333242,2.140482133663528,21.083,1.0,-1.240000000000002,-7.068595117003168,0.0
2026-08-17.gpx,2237,OSM_ro129_0_383,2026-08-18 01:44:18.999000+09:00,2026-08-18 01:44:19.999000+09:00,2,7.260149684953362,4.222880917885281,20.362000000000002,1.0,-0.7209999999999965,-4.123889692142665,0.0
2026-08-17.gpx,2238,OSM_ro129_0_385,2026-08-18 01:44:20.999000+09:00,2026-08-18 01:44:21.999000+09:00,2,7.484496334417375,1.6836964863604633,19.764000000000003,1.0,-0.597999999999999,-3.4222121751556123,0.0
2026-08-17.gpx,2239,OSM_ro129_0_386,2026-08-18 01:44:22.999000+09:00,2026-08-18 01:44:23.999000+09:00,2,7.502765342844985,3.882829017431271,19.0895,1.0,-0.6745000000000019,-3.8587556046137648,0.0
2026-08-17.gpx,2240,OSM_ro129_0_388,2026-08-18 01:44:24.999000+09:00,2026-08-18 01:44:25.999000+09:00,2,7.786000473519486,1.8766685338392357,18.122500000000002,1.0,-0.9669999999999987,-5.523328586571914,0.0
2026-08-17.gpx,2241,OSM_ro129_0_390,2026-08-18 01:44:26.999000+09:00,2026-08-18 01:44:28.999000+09:00,3,7.607388263531269,3.1870031705914275,17.099,2.0,-1.023500000000002,-5.843873848417619,0.0
2026-08-17.gpx,2242,OSM_ro129_0_392,2026-08-18 01:44:29.999000+09:00,2026-08-18 01:44:31.999000+09:00,3,7.486935099453546,4.57246008744938,15.765,2.0,-1.3339999999999996,-7.598396334467144,0.0
2026-08-17.gpx,2243,OSM_ro129_0_394,2026-08-18 01:44:32.999000+09:00,2026-08-18 01:44:34.999000+09:00,3,6.79835549506868,4.951408105449584,14.493,2.0,-1.2720000000000002,-7.2490940316298165,0.0
2026-08-17.gpx,2244,OSM_ro129_0_396,2026-08-18 01:44:35.999000+09:00,2026-08-18 01:44:37.999000+09:00,3,7.351200613397463,5.040867646453077,13.554,2.0,-0.9390000000000001,-5.364344412641664,0.0
2026-08-17.gpx,2245,OSM_ro129_0_398,2026-08-18 01:44:38.999000+09:00,2026-08-18 01:44:39.999000+09:00,2,7.4564363573249715,2.339833391179737,12.2395,1.0,-1.3145000000000007,-7.488595112827134,0.0
2026-08-17.gpx,2246,OSM_ro129_0_400,2026-08-18 01:44:40.999000+09:00,2026-08-18 01:44:42.999000+09:00,3,7.27550213085722,1.9050252611265581,11.277,2.0,-0.9625000000000004,-5.497783247549232,0.0
2026-08-17.gpx,2247,OSM_ro129_0_402,2026-08-18 01:44:43.999000+09:00,2026-08-18 01:44:45.999000+09:00,3,6.644172427704493,2.552631089514952,10.09,2.0,-1.1869999999999994,-6.769334996847634,0.0
2026-08-17.gpx,2248,OSM_ro129_0_403,2026-08-18 01:44:46.999000+09:00,2026-08-18 01:44:47.999000+09:00,2,6.018965089407427,4.13013328767984,9.1885,1.0,-0.9015000000000004,-5.151289755556468,0.0
2026-08-17.gpx,2249,OSM_ro129_0_405,2026-08-18 01:44:48.999000+09:00,2026-08-18 01:44:50.999000+09:00,3,6.712201130507569,2.76804560161592,8.362,2.0,-0.8264999999999993,-4.724757396314199,-0.37400000000000055
2026-08-17.gpx,2250,OSM_ro129_0_407,2026-08-18 01:44:51.999000+09:00,2026-08-18 01:44:53.999000+09:00,3,6.599096328318663,2.1325093798711663,7.917,2.0,-0.4450000000000003,-2.5479811956359346,-0.7159999999999993
2026-08-17.gpx,2251,OSM_ro129_0_409,2026-08-18 01:44:54.999000+09:00,2026-08-18 01:45:00.999000+09:00,7,2.6246615717556385,4.9208792054515325,8.736,6.0,0.8190000000000008,4.682074491703839,0.10300000000000153
2026-08-17.gpx,2252,OSM_ro761_0_6,2026-08-18 01:45:01.999000+09:00,2026-08-18 01:45:03.999000+09:00,3,4.763695604379682,4.941869370273022,8.633,2.0,-0.10300000000000153,-0.5901256607646663,0.0
2026-08-17.gpx,2253,OSM_ro761_0_8,2026-08-18 01:45:04.999000+09:00,2026-08-18 01:45:06.999000+09:00,3,6.000249616156425,4.3214473849229185,8.543,2.0,-0.08999999999999986,-0.515648093419931,-0.08999999999999986
2026-08-17.gpx,2254,OSM_ro761_0_10,2026-08-18 01:45:07.999000+09:00,2026-08-18 01:45:09.999000+09:00,3,6.239040121543766,4.275965518046056,8.154,2.0,-0.38899999999999935,-2.2276826255763695,-0.4385000000000012
2026-08-17.gpx,2255,OSM_ro129_0_415,2026-08-18 01:45:10.999000+09:00,2026-08-18 01:45:11.999000+09:00,2,6.299804857668039,3.094898087534923,8.592500000000001,1.0,0.4385000000000012,2.5108114743833,0.0
2026-08-17.gpx,2256,OSM_ro915_0_0,2026-08-18 01:45:12.999000+09:00,2026-08-18 01:45:14.999000+09:00,3,6.515820337188767,5.413842406700213,9.031,2.0,0.43849999999999945,2.51081147438329,0.43849999999999945
2026-08-17.gpx,2257,OSM_ro915_0_2,2026-08-18 01:45:15.999000+09:00,2026-08-18 01:45:17.999000+09:00,3,6.756421814939408,5.0898537466182185,9.063,2.0,0.03200000000000003,0.18334586862300759,0.48900000000000077
2026-08-17.gpx,2258,OSM_ro915_0_4,2026-08-18 01:45:18.999000+09:00,2026-08-18 01:45:19.999000+09:00,2,7.164869886132144,2.537268103202466,8.918500000000002,1.0,-0.14449999999999896,-0.8278663969808949,0.3475000000000019
2026-08-17.gpx,2259,OSM_ro915_0_6,2026-08-18 01:45:20.999000+09:00,2026-08-18 01:45:22.999000+09:00,3,7.350046144494679,2.544468198415784,8.574,2.0,-0.3445000000000018,-1.9730593071931621,0.0
2026-08-17.gpx,2260,OSM_ro915_0_8,2026-08-18 01:45:23.999000+09:00,2026-08-18 01:45:25.999000+09:00,3,7.63824408240497,3.7868836815247024,8.559,2.0,-0.015000000000000568,-0.08594360481196181,-0.03350000000000186
2026-08-17.gpx,2261,OSM_ro915_0_10,2026-08-18 01:45:26.999000+09:00,2026-08-18 01:45:27.999000+09:00,2,7.612046607038041,1.8687592410331635,8.2405,1.0,-0.31849999999999845,-1.8242538895396516,-0.3534999999999986
2026-08-17.gpx,2262,OSM_ro915_0_12,2026-08-18 01:45:28.999000+09:00,2026-08-18 01:45:30.999000+09:00,3,7.56967352358382,2.0319182382530827,8.295,2.0,0.054499999999999105,0.31225890674738827,-0.2989999999999995
2026-08-17.gpx,2263,OSM_ro915_0_14,2026-08-18 01:45:31.999000+09:00,2026-08-18 01:45:33.998000+09:00,3,7.301926124722823,3.085592374699056,8.571,1.999,0.2759999999999998,1.5809621581638391,-0.022999999999999687
2026-08-17.gpx,2264,OSM_ro915_0_16,2026-08-18 01:45:34.998000+09:00,2026-08-18 01:45:35.998000+09:00,2,7.360752890866781,1.9974232518673745,8.6365,1.0,0.06550000000000011,0.3752819890269107,0.042500000000000426
2026-08-17.gpx,2265,OSM_ro915_0_17,2026-08-18 01:45:36.998000+09:00,2026-08-18 01:45:37.998000+09:00,2,7.327800972652577,4.146526879570262,8.683499999999999,1.0,0.04699999999999882,0.26928818086452194,0.04699999999999882
2026-08-17.gpx,2266,OSM_ro915_0_19,2026-08-18 01:45:38.998000+09:00,2026-08-18 01:45:40.998000+09:00,3,6.746766717066447,2.7021158141252504,8.594,2.0,-0.08949999999999925,-0.512783535186826,-0.08949999999999925
2026-08-17.gpx,2267,OSM_ro915_0_21,2026-08-18 01:45:41.998000+09:00,2026-08-18 01:45:43.998000+09:00,3,6.847662815633555,3.1345653521924697,8.952,2.0,0.35800000000000054,2.0503132845590324,0.0
2026-08-17.gpx,2268,OSM_ro915_0_23,2026-08-18 01:45:44.998000+09:00,2026-08-18 01:45:46.998000+09:00,3,6.634435716780589,3.0551935768937093,9.228,2.0,0.2759999999999998,1.5809621581638391,0.0
2026-08-17.gpx,2269,OSM_ro915_0_25,2026-08-18 01:45:47.998000+09:00,2026-08-18 01:45:49.998000+09:00,3,6.9569441020237335,3.5712591905611544,9.861,2.0,0.6330000000000009,3.6219903624060756,0.0
2026-08-17.gpx,2270,OSM_ro915_0_27,2026-08-18 01:45:50.998000+09:00,2026-08-18 01:45:51.998000+09:00,2,6.96092595708271,1.505820255634248,10.234,1.0,0.37299999999999933,2.1361422786538107,0.21899999999999942
2026-08-17.gpx,2271,OSM_ro518_0_4,2026-08-18 01:45:52.998000+09:00,2026-08-18 01:45:53.998000+09:00,2,7.137260613495778,2.8443578040296797,10.5735,1.0,0.33949999999999925,1.9444448866008557,0.42849999999999966
2026-08-17.gpx,2272,OSM_ro518_0_2,2026-08-18 01:45:54.998000+09:00,2026-08-18 01:45:57+09:00,3,6.71759978099598,2.427415360269686,10.975,2.002,0.4015000000000004,2.299190629079419,0.7409999999999997
2026-08-17.gpx,2273,OSM_ro518_0_0,2026-08-18 01:45:58+09:00,2026-08-18 01:46:01+09:00,4,5.461040085636581,3.1842046053142066,10.015,3.0,-0.9599999999999991,-5.483590444464434,-0.4944999999999986
2026-08-17.gpx,2274,OSM_ro39_0_135,2026-08-18 01:46:02+09:00,2026-08-18 01:46:05+09:00,4,3.916077595460799,0.9053568239864358,10.145,3.0,0.129999999999999,0.7448031783150585,-0.42849999999999966
2026-08-17.gpx,2275,OSM_ro39_0_134,2026-08-18 01:46:06+09:00,2026-08-18 01:46:09+09:00,4,3.663427473201297,3.3787683380335087,10.5095,3.0,0.3644999999999996,2.0875070015579933,-0.46550000000000047
2026-08-17.gpx,2276,OSM_ro39_0_132,2026-08-18 01:46:10+09:00,2026-08-18 01:46:14.999000+09:00,6,3.2962514877159967,5.758294529187144,11.519,4.999,1.009500000000001,5.764480122870772,0.0
2026-08-17.gpx,2277,OSM_ro39_0_130,2026-08-18 01:46:15.999000+09:00,2026-08-18 01:46:20.999000+09:00,6,3.3639072890370247,4.9761922043127385,13.1115,5.0,1.5924999999999994,9.04837281057832,0.0
2026-08-17.gpx,2278,OSM_ro39_0_128,2026-08-18 01:46:21.999000+09:00,2026-08-18 01:46:24.999000+09:00,4,4.816195379670064,3.2760195952320568,14.593,3.0,1.4815000000000005,8.427072846019705,0.0
2026-08-17.gpx,2279,OSM_ro39_0_126,2026-08-18 01:46:25.999000+09:00,2026-08-18 01:46:27.999000+09:00,3,5.747110224036614,2.0558214242938475,16.297,2.0,1.7040000000000006,9.670318419489885,0.0
2026-08-17.gpx,2280,OSM_ro39_0_124,2026-08-18 01:46:28.999000+09:00,2026-08-18 01:46:30.999000+09:00,3,6.315902741700846,3.6501834974481064,18.028,2.0,1.730999999999998,9.820584388408346,0.0
2026-08-17.gpx,2281,OSM_ro39_0_123,2026-08-18 01:46:31.999000+09:00,2026-08-18 01:46:32.999000+09:00,2,5.888073335583673,4.877582201705087,18.7485,1.0,0.7205000000000013,4.121039708279821,0.3835000000000015
2026-08-17.gpx,2282,OSM_ro39_0_121,2026-08-18 01:46:33.999000+09:00,2026-08-18 01:46:35.999000+09:00,3,6.740079689921843,3.1130680113078952,19.488,2.0,0.7394999999999996,4.229324607243096,1.123000000000001
2026-08-17.gpx,2283,OSM_ro39_0_119,2026-08-18 01:46:36.999000+09:00,2026-08-18 01:46:38.999000+09:00,3,6.740234201449521,3.9704753844717886,20.161,2.0,0.6730000000000018,3.8502000745953113,1.796000000000003
2026-08-17.gpx,2284,OSM_ro39_0_118,2026-08-18 01:46:39.999000+09:00,2026-08-18 01:46:40.999000+09:00,2,6.409067425042121,7.94673457825867,20.366,1.0,0.2049999999999983,1.1743989847261815,2.0010000000000012
2026-08-17.gpx,2285,OSM_ro39_0_116,2026-08-18 01:46:41.999000+09:00,2026-08-18 01:46:43.999000+09:00,3,6.544631042858711,6.771363302316012,19.606,2.0,-0.759999999999998,-4.346124354602418,1.2410000000000032
2026-08-17.gpx,2286,OSM_ro39_0_114,2026-08-18 01:46:44.999000+09:00,2026-08-18 01:46:46.999000+09:00,3,7.013238089730212,6.582417730021995,18.365,2.0,-1.2410000000000032,-7.074237862117049,0.0
2026-08-17.gpx,2287,OSM_ro39_0_112,2026-08-18 01:46:47.999000+09:00,2026-08-18 01:46:49.999000+09:00,3,7.29168129190235,6.8599339340952925,17.471,2.0,-0.8939999999999984,-5.1086614875400755,0.0
2026-08-17.gpx,2288,OSM_ro39_0_110,2026-08-18 01:46:50.999000+09:00,2026-08-18 01:46:52.999000+09:00,3,6.901593149904751,6.8541031612499745,16.463,2.0,-1.0079999999999991,-5.755972329272748,0.0
2026-08-17.gpx,2289,OSM_ro39_0_108,2026-08-18 01:46:53.999000+09:00,2026-08-18 01:46:55.999000+09:00,3,6.570548404069193,5.72898538693797,15.511,2.0,-0.9520000000000017,-5.438168946609342,0.0
2026-08-17.gpx,2290,OSM_ro39_0_106,2026-08-18 01:46:56.999000+09:00,2026-08-18 01:46:58.999000+09:00,3,7.5174062189518445,6.88452200890059,14.261,2.0,-1.25,-7.125016348901798,0.0
2026-08-17.gpx,2291,OSM_ro39_0_104,2026-08-18 01:46:59.999000+09:00,2026-08-18 01:47:00.999000+09:00,2,7.445468164494617,3.6573968161300505,12.8535,1.0,-1.4074999999999989,-8.011751824329037,0.0
2026-08-17.gpx,2292,OSM_ro39_0_102,2026-08-18 01:47:01.999000+09:00,2026-08-18 01:47:03.999000+09:00,3,6.852328144040818,2.059373193463671,12.421,2.0,-0.432500000000001,-2.4764990846611545,-0.30799999999999983
2026-08-17.gpx,2293,OSM_ro39_0_100,2026-08-18 01:47:04.999000+09:00,2026-08-18 01:47:06.999000+09:00,3,6.803848041249149,3.5800096613957675,12.254,2.0,-0.16699999999999982,-0.9567505817589882,-0.2680000000000007
2026-08-17.gpx,2294,OSM_ro39_0_98,2026-08-18 01:47:07.999000+09:00,2026-08-18 01:47:09.999000+09:00,3,6.8543911758958656,3.0201485900931178,12.522,2.0,0.2680000000000007,1.5351594236840445,0.0
2026-08-17.gpx,2295,OSM_ro39_0_96,2026-08-18 01:47:10.999000+09:00,2026-08-18 01:47:12.999000+09:00,3,6.403088396424681,2.1005806338359725,12.512,2.0,-0.009999999999999787,-0.05729576041449939,0.0
2026-08-17.gpx,2296,OSM_ro39_0_94,2026-08-18 01:47:13.999000+09:00,2026-08-18 01:47:15.999000+09:00,3,6.645743223354145,3.447128276604077,12.729,2.0,0.21699999999999875,1.2431233151504957,0.24299999999999855
2026-08-17.gpx,2297,OSM_ro39_0_92,2026-08-18 01:47:16.999000+09:00,2026-08-18 01:47:18.999000+09:00,3,7.001501271717508,4.3662411837841075,12.486,2.0,-0.24299999999999855,-1.3920134952818404,0.06500000000000128
2026-08-17.gpx,2298,OSM_ro39_0_90,2026-08-18 01:47:19.999000+09:00,2026-08-18 01:47:21.999000+09:00,3,7.066439582261015,5.85790626452829,12.306,2.0,-0.1800000000000015,-1.0312126698879613,0.0
2026-08-17.gpx,2299,OSM_ro39_0_88,2026-08-18 01:47:22.999000+09:00,2026-08-18 01:47:24.999000+09:00,3,7.03914860110018,6.489875375189438,12.557,2.0,0.2510000000000012,1.4378221690413768,0.2510000000000012
2026-08-17.gpx,2300,OSM_ro39_0_86,2026-08-18 01:47:25.999000+09:00,2026-08-18 01:47:27.999000+09:00,3,7.068838948150368,6.940241011376024,11.689,2.0,-0.8680000000000003,-4.960839875217885,0.0
2026-08-17.gpx,2301,OSM_ro39_0_84,2026-08-18 01:47:28.999000+09:00,2026-08-18 01:47:30.999000+09:00,3,6.868035059981632,7.321572532787961,11.291,2.0,-0.3979999999999997,-2.2791691008675143,0.0
2026-08-17.gpx,2302,OSM_ro39_0_82,2026-08-18 01:47:31.999000+09:00,2026-08-18 01:47:33.999000+09:00,3,6.703481471467502,7.7087805795312745,10.813,2.0,-0.47799999999999976,-2.7366552560041617,-0.3094999999999999
2026-08-17.gpx,2303,OSM_ro39_0_80,2026-08-18 01:47:34.999000+09:00,2026-08-18 01:47:36.999000+09:00,3,6.702382880865533,8.118149196253949,10.527,2.0,-0.28600000000000136,-1.6382127272992117,-0.44700000000000095
2026-08-17.gpx,2304,OSM_ro39_0_78,2026-08-18 01:47:37.999000+09:00,2026-08-18 01:47:38.999000+09:00,2,7.115391803925634,5.851255902872497,11.1225,1.0,0.5955000000000013,3.4079390584269076,0.1485000000000003
2026-08-17.gpx,2305,OSM_ro39_0_76,2026-08-18 01:47:39.998000+09:00,2026-08-18 01:47:41.998000+09:00,3,7.466320565872979,5.918537417323297,10.752,2.0,-0.37049999999999983,-2.1218381019447015,-0.22199999999999953
2026-08-17.gpx,2306,OSM_ro39_0_74,2026-08-18 01:47:42.998000+09:00,2026-08-18 01:47:44.998000+09:00,3,7.418104024830343,7.372635924742359,10.974,2.0,0.22199999999999953,1.2717574083339658,0.1305000000000014
2026-08-17.gpx,2307,OSM_ro39_0_72,2026-08-18 01:47:45.998000+09:00,2026-08-18 01:47:46.998000+09:00,2,7.700410849172709,6.536508847200221,10.843499999999999,1.0,-0.1305000000000014,-0.7476674813593285,0.010499999999998622
2026-08-17.gpx,2308,OSM_ro39_0_70,2026-08-18 01:47:47.998000+09:00,2026-08-18 01:47:49.998000+09:00,3,7.621050567237809,7.035247318082914,10.833,2.0,-0.010499999999998622,-0.06016054637973424,0.0
2026-08-17.gpx,2309,OSM_ro39_0_68,2026-08-18 01:47:50.998000+09:00,2026-08-18 01:47:52.998000+09:00,3,7.636419463571261,7.002307981148818,10.981,2.0,0.1479999999999997,0.8479156312627323,0.1479999999999997
2026-08-17.gpx,2310,OSM_ro39_0_66,2026-08-18 01:47:53.998000+09:00,2026-08-18 01:47:54.998000+09:00,2,7.746130220910051,4.514237513188661,11.023,1.0,0.041999999999999815,0.24064085899334978,0.20500000000000007
2026-08-17.gpx,2311,OSM_ro39_0_64,2026-08-18 01:47:55.998000+09:00,2026-08-18 01:47:57.998000+09:00,3,8.13683872510849,5.43393615434315,10.818,2.0,-0.20500000000000007,-1.1743989847261915,0.0
2026-08-17.gpx,2312,OSM_ro39_0_62,2026-08-18 01:47:58.998000+09:00,2026-08-18 01:47:59.998000+09:00,2,8.526676967681103,5.06450600404534,10.5335,1.0,-0.28449999999999953,-1.629625347729726,0.0
2026-08-17.gpx,2313,OSM_ro39_0_60,2026-08-18 01:48:00.998000+09:00,2026-08-18 01:48:01.999000+09:00,2,8.825626463995818,4.19856123090967,10.516,1.001,-0.01750000000000007,-0.10026751179155978,0.0
2026-08-17.gpx,2314,OSM_ro39_0_58,2026-08-18 01:48:02.999000+09:00,2026-08-18 01:48:04.999000+09:00,3,9.114060510171958,5.62480358135047,9.531,2.0,-0.9849999999999994,-5.625487818825326,0.0
2026-08-17.gpx,2315,OSM_ro39_0_56,2026-08-18 01:48:05.999000+09:00,2026-08-18 01:48:06.999000+09:00,2,9.23245249787206,5.43637361182639,8.694500000000001,1.0,-0.8364999999999991,-4.781659752733306,-0.3099999999999987
2026-08-17.gpx,2316,OSM_ro39_0_54,2026-08-18 01:48:07.999000+09:00,2026-08-18 01:48:08.999000+09:00,2,9.271883917370975,5.448604127840536,8.846499999999999,1.0,0.15199999999999747,0.8708287873026098,0.0
2026-08-17.gpx,2317,OSM_ro39_0_52,2026-08-18 01:48:09.999000+09:00,2026-08-18 01:48:10.999000+09:00,2,9.07489752929325,5.024894585647673,9.0045,1.0,0.15800000000000125,0.9051979967778186,0.1775000000000002
2026-08-17.gpx,2318,OSM_ro39_0_50,2026-08-18 01:48:11.999000+09:00,2026-08-18 01:48:12.999000+09:00,2,9.428545665870685,4.629142655342488,8.827,1.0,-0.1775000000000002,-1.016893300346477,0.1324999999999985
2026-08-17.gpx,2319,OSM_ro39_0_48,2026-08-18 01:48:13.999000+09:00,2026-08-18 01:48:14.999000+09:00,2,9.440039513002553,3.9756297220896952,8.287500000000001,1.0,-0.5394999999999985,-3.0881135363131866,0.0
2026-08-17.gpx,2320,OSM_ro39_0_46,2026-08-18 01:48:15.999000+09:00,2026-08-18 01:48:17.999000+09:00,3,9.212466678644939,5.951344986486447,8.093,2.0,-0.19450000000000145,-1.11426241628209,-0.19450000000000145
2026-08-17.gpx,2321,OSM_ro39_0_44,2026-08-18 01:48:18.999000+09:00,2026-08-18 01:48:19.999000+09:00,2,9.077118574325668,6.098123583609691,8.0825,1.0,-0.010500000000000398,-0.06016054637974443,-0.20500000000000185
2026-08-17.gpx,2322,OSM_ro39_0_42,2026-08-18 01:48:20.999000+09:00,2026-08-18 01:48:21.999000+09:00,2,8.799719831722065,4.726408729708806,8.062,1.0,-0.020500000000000185,-0.11745618346546721,-0.22550000000000203
2026-08-17.gpx,2323,OSM_ro39_0_40,2026-08-18 01:48:22.999000+09:00,2026-08-18 01:48:23.999000+09:00,2,9.221790937347542,4.181977075354522,8.049,1.0,-0.0129999999999999,-0.0744844714074398,-0.23850000000000193
2026-08-17.gpx,2324,OSM_ro39_0_38,2026-08-18 01:48:24.999000+09:00,2026-08-18 01:48:25.999000+09:00,2,8.818634913234682,3.1905556491206903,8.197,1.0,0.1479999999999997,0.8479156312627323,-0.09050000000000225
2026-08-17.gpx,2325,OSM_ro39_0_36,2026-08-18 01:48:26.999000+09:00,2026-08-18 01:48:28.999000+09:00,3,8.985996894615544,5.095337784708269,8.464,2.0,0.26700000000000124,1.529433942677,0.0
2026-08-17.gpx,2326,OSM_ro39_0_34,2026-08-18 01:48:29.999000+09:00,2026-08-18 01:48:30.999000+09:00,2,9.219251899795399,5.702121520585884,8.513,1.0,0.04899999999999949,0.2807470727160812,0.0
2026-08-17.gpx,2327,OSM_ro39_0_32,2026-08-18 01:48:31.999000+09:00,2026-08-18 01:48:32.999000+09:00,2,9.287584632996666,5.502797780409303,8.767,1.0,0.25399999999999956,1.454999950857268,0.0
2026-08-17.gpx,2328,OSM_ro39_0_30,2026-08-18 01:48:33.999000+09:00,2026-08-18 01:48:34.999000+09:00,2,9.057806275414084,5.177442511121731,9.132,1.0,0.3650000000000002,2.0903679842084273,0.3650000000000002
2026-08-17.gpx,2329,OSM_ro39_0_28,2026-08-18 01:48:35.999000+09:00,2026-08-18 01:48:36.999000+09:00,2,9.290664968841298,5.038937348890002,9.276499999999999,1.0,0.14449999999999896,0.8278663969808949,0.5094999999999992
2026-08-17.gpx,2330,OSM_ro39_0_26,2026-08-18 01:48:37.999000+09:00,2026-08-18 01:48:39.999000+09:00,3,9.08664238444189,6.641357783316363,8.873,2.0,-0.4034999999999993,-2.3106312504225257,0.10599999999999987
2026-08-17.gpx,2331,OSM_ro39_0_24,2026-08-18 01:48:40.999000+09:00,2026-08-18 01:48:41.999000+09:00,2,9.099807657778328,6.762403748034211,8.876999999999999,1.0,0.0039999999999995595,0.02291831058292056,0.10999999999999943
2026-08-17.gpx,2332,OSM_ro39_0_22,2026-08-18 01:48:42.999000+09:00,2026-08-18 01:48:43.999000+09:00,2,9.3745666022471,6.173822951349207,8.8215,1.0,-0.05549999999999855,-0.31798831137942934,0.05450000000000088
